PAY_YEAR,DEPARTMENT_NO,DEPARTMENT_TITLE,JOB_CLASS_PGRADE,JOB_TITLE,EMPLOYMENT_TYPE,JOB_STATUS,REGULAR_PAY,OVERTIME_PAY,ALL_OTHER_PAY,TOTAL_PAY,CITY_RETIREMENT_CONTRIBUTIONS,BENEFIT_PAY,GENDER,ETHNICITY,EMPLOYEE_NO
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,5231.71,0,0,5231.71,0,2581.67,FEMALE,HISPANIC,192924
2023,70,POLICE,3181-0,SECURITY OFFICER,FULL_TIME,ACTIVE,19788.98,0,690,20478.98,5869.41,2550.17,MALE,HISPANIC,192925
2023,8,BUILDING AND SAFETY,9184-0,MANAGEMENT ANALYST,FULL_TIME,ACTIVE,21726.4,29.34,0,21755.74,6444.05,5501.37,FEMALE,HISPANIC,192926
2023,86,PUBLIC WORKS - STREET SERVICES,7237-0,CIVIL ENGINEER,FULL_TIME,ACTIVE,39661.6,0,1813.56,41475.16,11763.63,6579.72,MALE,HISPANIC,192927
2023,70,POLICE,2223-2,POLICE DETECTIVE II,FULL_TIME,ACTIVE,38700.55,9203.28,1330,49233.83,13235.79,6222.37,MALE,HISPANIC,192928
2023,70,POLICE,1627-3,POLICE PERFORMANCE AUDITOR III,FULL_TIME,ACTIVE,36513.94,0,1050,37563.94,10830.03,5613.02,FEMALE,BLACK,192929
2023,32,INFORMATION TECHNOLOGY AGENCY,3686-0,COMMUNICATIONS ELECTRICIAN,FULL_TIME,ACTIVE,31088.64,2255.35,402.29,33746.28,9220.89,5596.01,MALE,CAUCASIAN,192930
2023,28,COUNCIL,0184-0,COUNCIL AIDE V,FULL_TIME,ACTIVE,21784.94,0,0,21784.94,6461.41,4224.99,FEMALE,CAUCASIAN,192931
2023,10,CITY ADMINISTRATIVE OFFICER,1541-1,SENIOR ADMINISTRATIVE ANALYST I,FULL_TIME,ACTIVE,30369.6,4701.09,0,35070.69,9007.62,2644.81,FEMALE,OTHER,192932
2023,64,PENSION,9146-2,INVESTMENT OFFICER II,FULL_TIME,ACTIVE,52407.21,0,200,52607.21,15543.98,6579.72,MALE,ASIAN,192933
2023,88,RECREATION AND PARKS,2469-0,RECREATION COORDINATOR,FULL_TIME,ACTIVE,16220,339.98,223.5,16783.48,4810.85,2272.97,MALE,CAUCASIAN,192934
2023,94,TRANSPORTATION,3214-2,TRAFFIC OFFICER II,FULL_TIME,ACTIVE,21355.73,16375.98,3326.79,41058.5,6334.11,5104.12,FEMALE,CAUCASIAN,192935
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,32496,16683.14,357,49536.14,15224.38,5456.15,MALE,HISPANIC,192936
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,36207.35,17137.78,5338.92,58684.05,16963.14,6222.37,MALE,CAUCASIAN,192937
2023,10,CITY ADMINISTRATIVE OFFICER,1541-2,SENIOR ADMINISTRATIVE ANALYST II,FULL_TIME,ACTIVE,46682.4,0,4062.32,50744.72,13846,2550.17,FEMALE,ASIAN,192938
2023,88,RECREATION AND PARKS,2420-1,OPEN WATER LIFEGUARD I,PART_TIME,ACTIVE,1051.1,0,0,1051.1,0,0,FEMALE,HISPANIC,192939
2023,70,POLICE,3212-0,SENIOR DETENTION OFFICER,FULL_TIME,ACTIVE,28336.49,0,515,28851.49,8404.6,6579.72,MALE,HISPANIC,192940
2023,4,AIRPORTS,7268-2,AIRPORT SUPERINTENDENT OF OPERATIONS II,FULL_TIME,ACTIVE,32710.35,0,875,33585.35,9701.89,5613.02,FEMALE,HISPANIC,192941
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,35804.46,431.6,1330,37566.06,16774.39,5629.05,MALE,ASIAN,192942
2023,70,POLICE,3209-0,SENIOR PROPERTY OFFICER,FULL_TIME,NOT_ACTIVE,13438.87,126.91,1142.91,14708.69,3985.97,2468.36,FEMALE,HISPANIC,192943
2023,82,PUBLIC WORKS - SANITATION,4110-1,WASTEWATER COLLECTION WORKER I,FULL_TIME,ACTIVE,18837.51,2502.54,524.41,21864.46,5587.21,2644.81,MALE,HISPANIC,192944
2023,78,PUBLIC WORKS - ENGINEERING,9485-0,SENIOR CIVIL ENGINEER,FULL_TIME,ACTIVE,46637.6,0,5414.24,52051.84,13832.71,5613.02,MALE,ASIAN,192945
2023,94,TRANSPORTATION,3218-1,SENIOR TRAFFIC SUPERVISOR I,FULL_TIME,ACTIVE,24692.08,830.22,515,26037.3,7323.67,2644.81,FEMALE,BLACK,192946
2023,86,PUBLIC WORKS - STREET SERVICES,7933-2,LANDSCAPE ARCHITECTURAL ASSOCIATE II,FULL_TIME,ACTIVE,30231.2,0,0,30231.2,8966.57,5794.58,MALE,OTHER,192947
2023,88,RECREATION AND PARKS,3113-G,VOCATIONAL WORKER GARDENER CARETAKER,FULL_TIME,ACTIVE,11704,346.34,200,12250.34,3471.41,4057.13,FEMALE,OTHER,192948
2023,4,AIRPORTS,3143-9,SENIOR GARDENER,FULL_TIME,ACTIVE,19657.6,846,2277,22780.6,5830.44,2644.81,MALE,HISPANIC,192949
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,38786.4,2389.37,537,41712.77,18171.43,4298.21,MALE,AMERICAN INDIAN,192950
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,NOT_ACTIVE,0,1635.06,10243.72,11878.78,0,0,FEMALE,HISPANIC,192951
2023,70,POLICE,2227-2,POLICE SERGEANT II,FULL_TIME,ACTIVE,48578.22,36146.16,5229,89953.38,22758.9,6222.37,MALE,HISPANIC,192952
2023,40,GENERAL SERVICES,3531-6,GARAGE ATTENDANT,FULL_TIME,ACTIVE,13237.3,3070.55,70,16377.85,3926.18,2644.81,MALE,NA,192953
2023,82,PUBLIC WORKS - SANITATION,4110-2,WASTEWATER COLLECTION WORKER II,FULL_TIME,ACTIVE,23410.59,1759.47,445,25615.06,6943.58,6579.72,MALE,BLACK,192954
2023,8,BUILDING AND SAFETY,1358-0,ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,12032.8,3617.64,10.79,15661.23,3568.93,2272.97,FEMALE,HISPANIC,192955
2023,70,POLICE,2227-2,POLICE SERGEANT II,FULL_TIME,ACTIVE,41325.32,9365.85,2086,52777.17,19360.91,6222.37,MALE,HISPANIC,192956
2023,43,LOS ANGELES HOUSING,9171-1,SENIOR MANAGEMENT ANALYST I,FULL_TIME,ACTIVE,38030.89,0,0,38030.89,11279.96,2644.81,FEMALE,FILIPINO,192957
2023,82,PUBLIC WORKS - SANITATION,7935-1,GRAPHICS SUPERVISOR I,FULL_TIME,ACTIVE,29308.85,0,735,30043.85,8693,2644.81,MALE,FILIPINO,192958
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,27986.48,9630.59,0,37617.07,13111.67,2640.68,MALE,HISPANIC,192959
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,33469.01,3982.94,0,37451.95,15680.23,3484.46,MALE,CAUCASIAN,192960
2023,70,POLICE,2244-1,POLICE CAPTAIN I,FULL_TIME,NOT_ACTIVE,41017.09,0,2519.17,43536.26,19216.51,220,FEMALE,CAUCASIAN,192961
2023,70,POLICE,2244-2,POLICE CAPTAIN II,FULL_TIME,ACTIVE,17422.66,0,100,17522.66,8162.52,88,FEMALE,CAUCASIAN,192962
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,34399.25,14213.09,1646,50258.34,16116.05,6222.37,MALE,HISPANIC,192963
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,35114.3,1562.71,2030,38707.01,16451.05,5629.05,MALE,CAUCASIAN,192964
2023,4,AIRPORTS,9167-O,SENIOR PERSONNEL ANALYST I,FULL_TIME,ACTIVE,40316.18,0,0,40316.18,11957.78,4151.77,FEMALE,BLACK,192965
2023,40,GENERAL SERVICES,3711-6,EQUIPMENT MECHANIC,FULL_TIME,ACTIVE,28967.22,1248.08,1514.58,31729.88,8591.68,6579.72,MALE,HISPANIC,192966
2023,88,RECREATION AND PARKS,2413-0,POOL LIFEGUARD,PART_TIME,ACTIVE,2874.57,0,0,2874.57,0,0,MALE,OTHER,192967
2023,88,RECREATION AND PARKS,2413-0,POOL LIFEGUARD,PART_TIME,ACTIVE,1818.8,0,0,1818.8,0,0,FEMALE,OTHER,192968
2023,94,TRANSPORTATION,3214-2,TRAFFIC OFFICER II,FULL_TIME,ACTIVE,20806.08,6430.96,1938.11,29175.15,6171.08,5656.42,MALE,HISPANIC,192969
2023,66,PERSONNEL,1731-0,PERSONNEL ANALYST,FULL_TIME,ACTIVE,19630.91,0,0,19630.91,5822.53,4910.43,FEMALE,HISPANIC,192970
2023,88,RECREATION AND PARKS,3423-0,PAINTER,FULL_TIME,ACTIVE,25033.6,0,1774.08,26807.68,7424.97,5009.48,MALE,HISPANIC,192971
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,35486.59,943.27,2030,38459.86,16625.47,5629.05,MALE,HISPANIC,192972
2023,88,RECREATION AND PARKS,2415-0,SPECIAL PROGRAM ASSISTANT II,PART_TIME,ACTIVE,4460.76,0,108.75,4569.51,0,2526.72,FEMALE,HISPANIC,192973
2023,70,POLICE,7854-2,LABORATORY TECHNICIAN II,FULL_TIME,ACTIVE,23563.94,7461.6,56,31081.54,6989.06,5596.01,FEMALE,FILIPINO,192974
2023,12,CITY ATTORNEY,0596-0,DEPUTY CITY ATTORNEY III,FULL_TIME,ACTIVE,52964.24,0,0,52964.24,15709.19,5501.37,FEMALE,CAUCASIAN,192975
2023,70,POLICE,2223-1,POLICE DETECTIVE I,FULL_TIME,ACTIVE,39141.19,18988.4,8168.4,66297.99,18337.65,6222.37,MALE,BLACK,192976
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,35683.48,0,357,36040.48,0,6222.37,MALE,HISPANIC,192977
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,37765.73,11735.02,1330,50830.75,17693.24,6222.37,MALE,ASIAN,192978
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,26306.55,5919.26,1330,33555.81,12324.62,2712.43,MALE,HISPANIC,192979
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,27026.34,4251.24,0,31277.58,12661.84,4870.81,FEMALE,HISPANIC,192980
2023,6,ANIMAL SERVICES,4311-0,ANIMAL CONTROL OFFICER,FULL_TIME,ACTIVE,21360.32,0,1382.93,22743.25,6335.47,2644.81,MALE,ASIAN,192981
2023,88,RECREATION AND PARKS,2499-D,RECREATION INSTRUCTOR,PART_TIME,ACTIVE,121.64,0,0,121.64,0,0,FEMALE,NA,192982
2023,4,AIRPORTS,9167-O,SENIOR PERSONNEL ANALYST I,FULL_TIME,ACTIVE,41367.1,0,982.57,42349.67,12269.48,6579.72,FEMALE,AMERICAN INDIAN,192983
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,30948.7,4510.04,1330,36788.74,14499.47,5629.05,MALE,HISPANIC,192984
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,23502.68,10499.99,0,34002.67,11011.01,5629.05,MALE,HISPANIC,192985
2023,86,PUBLIC WORKS - STREET SERVICES,1537-0,PROJECT COORDINATOR,FULL_TIME,ACTIVE,24601.34,1196.39,0,25797.73,7296.76,2644.81,MALE,BLACK,192986
2023,70,POLICE,2227-2,POLICE SERGEANT II,FULL_TIME,NOT_ACTIVE,11805.32,2298.87,21754.98,35859.17,5530.79,2087.49,MALE,CAUCASIAN,192987
2023,4,AIRPORTS,1358-0,ADMINISTRATIVE CLERK,PART_TIME,ACTIVE,8948.04,0,0,8948.04,0,2550.17,MALE,BLACK,192988
2023,32,INFORMATION TECHNOLOGY AGENCY,3566-0,SENIOR AVIONICS SPECIALIST,FULL_TIME,ACTIVE,38876.04,0,1447.97,40324.01,11530.63,6579.72,MALE,CAUCASIAN,192989
2023,88,RECREATION AND PARKS,2435-0,RECREATION AIDE,PART_TIME,ACTIVE,32.08,0,0,32.08,0,0,FEMALE,OTHER,192990
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,33165.5,876.6,1330,35372.1,15538.04,5629.05,MALE,CAUCASIAN,192991
2023,8,BUILDING AND SAFETY,1539-0,MANAGEMENT ASSISTANT,FULL_TIME,ACTIVE,21420.71,0,0,21420.71,6353.38,2550.17,FEMALE,HISPANIC,192992
2023,38,FIRE,1431-3,PROGRAMMER ANALYST III,FULL_TIME,NOT_ACTIVE,28736.8,0,0,28736.8,8523.33,5639.76,FEMALE,HISPANIC,192993
2023,70,POLICE,2227-2,POLICE SERGEANT II,FULL_TIME,ACTIVE,41325.32,1165.5,9226.8,51717.62,19360.91,5629.05,MALE,HISPANIC,192994
2023,94,TRANSPORTATION,3214-2,TRAFFIC OFFICER II,FULL_TIME,ACTIVE,20242.4,9002.27,3540.55,32785.22,6003.9,6579.72,MALE,BLACK,192995
2023,94,TRANSPORTATION,3180-0,CROSSING GUARD,PART_TIME,ACTIVE,157.96,0,45.32,203.28,0,0,FEMALE,HISPANIC,192996
2023,4,AIRPORTS,3773-0,MECHANICAL REPAIRER I,FULL_TIME,ACTIVE,25524.8,0,250,25774.8,7570.66,5596.01,MALE,BLACK,192997
2023,44,LIBRARY,1358-0,ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,17527.77,0,0,17527.77,5198.74,6579.72,FEMALE,FILIPINO,192998
2023,70,POLICE,2207-2,POLICE SERVICE REPRESENTATIVE II,FULL_TIME,ACTIVE,27783.9,353.09,1129.78,29266.77,8240.7,6579.72,FEMALE,HISPANIC,192999
2023,82,PUBLIC WORKS - SANITATION,3112-6,MAINTENANCE LABORER,FULL_TIME,ACTIVE,15434.23,1186.46,620.57,17241.26,4577.79,5596.01,MALE,HISPANIC,193000
2023,12,CITY ATTORNEY,0596-0,DEPUTY CITY ATTORNEY III,FULL_TIME,ACTIVE,50165.95,0,0,50165.95,14879.22,5839.34,FEMALE,BLACK,193001
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,31134.04,0,2030,33164.04,9718.29,5629.05,MALE,HISPANIC,193002
2023,44,LIBRARY,1358-0,ADMINISTRATIVE CLERK,PART_TIME,ACTIVE,91.67,0,0,91.67,0,0,FEMALE,CAUCASIAN,193003
2023,4,AIRPORTS,1964-2,PROPERTY MANAGER II,FULL_TIME,ACTIVE,46420.8,0,3995.52,50416.32,13768.41,6579.72,MALE,HISPANIC,193004
2023,40,GENERAL SERVICES,3743-0,HEAVY DUTY EQUIPMENT MECHANIC,FULL_TIME,ACTIVE,28170.18,0,1295.83,29466.01,8355.28,185.5,MALE,ASIAN,193005
2023,70,POLICE,1368-0,SENIOR ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,18261.83,98.66,0,18360.49,5416.46,5501.37,FEMALE,HISPANIC,193006
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,NOT_ACTIVE,12016.59,7493.26,6408.14,25917.99,6630.71,3555.64,MALE,CAUCASIAN,193007
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,39504,47897.07,357,87758.07,18507.62,6222.37,MALE,BLACK,193008
2023,88,RECREATION AND PARKS,0834-0,PARK ACTIVITY MONITOR,PART_TIME,ACTIVE,3572.73,0,41.01,3613.74,0,0,MALE,OTHER,193009
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,5855.18,0,0,5855.18,0,2581.67,MALE,HISPANIC,193010
2023,44,LIBRARY,6152-1,LIBRARIAN I,PART_TIME,ACTIVE,8090.5,0,0,8090.5,0,0,FEMALE,CAUCASIAN,193011
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,31485.17,1180.86,2030,34696.03,14750.8,6222.37,MALE,CAUCASIAN,193012
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,37719.57,3738.56,7796.7,49254.83,17671.62,6222.37,MALE,HISPANIC,193013
2023,70,POLICE,1835-2,STOREKEEPER II,FULL_TIME,ACTIVE,15653.6,0,0,15653.6,4642.86,2550.17,MALE,HISPANIC,193014
2023,70,POLICE,1832-1,WAREHOUSE AND TOOLROOM WORKER I,FULL_TIME,ACTIVE,15788.32,0,470,16258.32,4682.82,5596.01,MALE,HISPANIC,193015
2023,4,AIRPORTS,3181-0,SECURITY OFFICER,FULL_TIME,ACTIVE,13641.23,5264.1,889.47,19794.8,4045.99,2644.81,MALE,NA,193016
2023,44,LIBRARY,1111-0,MESSENGER CLERK,PART_TIME,ACTIVE,4956.4,0,0,4956.4,0,0,MALE,NA,193017
2023,70,POLICE,2214-C,POLICE OFFICER I,FULL_TIME,ACTIVE,18167.12,4024.54,48,22239.66,8511.3,4824.9,MALE,HISPANIC,193018
2023,78,PUBLIC WORKS - ENGINEERING,7246-3,CIVIL ENGINEERING ASSOCIATE III,FULL_TIME,ACTIVE,36493.6,0,1400,37893.6,10824,4151.77,FEMALE,CAUCASIAN,193019
2023,43,LOS ANGELES HOUSING,4254-0,CHIEF INSPECTOR,FULL_TIME,ACTIVE,43252,0,0,43252,12828.54,6579.72,MALE,BLACK,193020
2023,88,RECREATION AND PARKS,1966-0,PARK RANGER,FULL_TIME,ACTIVE,20223.07,642.79,0,20865.86,5998.16,2550.17,MALE,CAUCASIAN,193021
2023,44,LIBRARY,6152-1,LIBRARIAN I,FULL_TIME,ACTIVE,18883.2,0,222.34,19105.54,5600.76,2644.81,MALE,CAUCASIAN,193022
2023,82,PUBLIC WORKS - SANITATION,9184-0,MANAGEMENT ANALYST,FULL_TIME,ACTIVE,32614.27,0,0,32614.27,9673.39,5656.42,FEMALE,CAUCASIAN,193023
2023,86,PUBLIC WORKS - STREET SERVICES,3151-0,TREE SURGEON ASSISTANT,FULL_TIME,ACTIVE,12266.21,321.9,445,13033.11,3638.16,2644.81,MALE,HISPANIC,193024
2023,82,PUBLIC WORKS - SANITATION,4102-0,SOLID RESOURCES SUPERINTENDENT,FULL_TIME,ACTIVE,38199.2,12991.97,3488,54679.17,11329.88,6579.72,MALE,HISPANIC,193025
2023,40,GENERAL SERVICES,7967-2,MATERIALS TESTING ENGINEERING ASSOCIATE II,FULL_TIME,ACTIVE,29422.4,38.42,1065.67,30526.49,8726.68,5503.68,MALE,ASIAN,193026
2023,12,CITY ATTORNEY,0569-0,CITY ATTORNEY ADMINISTRATIVE COORDINATOR III,FULL_TIME,ACTIVE,32754.02,0,0,32754.02,9714.84,4778.06,MALE,CAUCASIAN,193027
2023,84,PUBLIC WORKS - STREET LIGHTING,3811-0,STREET LIGHTING ELECTRICIAN,FULL_TIME,ACTIVE,31365.07,6059.55,417.29,37841.91,9302.88,6579.72,MALE,HISPANIC,193028
2023,70,POLICE,2223-1,POLICE DETECTIVE I,FULL_TIME,NOT_ACTIVE,21175.4,0,6118.4,27293.8,9920.67,2783.32,MALE,HISPANIC,193029
2023,82,PUBLIC WORKS - SANITATION,4113-0,WASTEWATER COLLECTION SUPERVISOR,FULL_TIME,ACTIVE,32538.2,2982.18,1353.63,36874.01,9650.83,5518.38,MALE,CAUCASIAN,193030
2023,70,POLICE,1358-0,ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,18047.44,873.9,0,18921.34,5352.87,2644.81,FEMALE,FILIPINO,193031
2023,12,CITY ATTORNEY,0596-0,DEPUTY CITY ATTORNEY III,FULL_TIME,ACTIVE,46243.7,0,0,46243.7,13715.88,6579.72,MALE,CAUCASIAN,193032
2023,86,PUBLIC WORKS - STREET SERVICES,3451-0,MASONRY WORKER,FULL_TIME,ACTIVE,28522.43,10273.11,424.64,39220.18,8459.75,6485.08,MALE,CAUCASIAN,193033
2023,4,AIRPORTS,3181-0,SECURITY OFFICER,FULL_TIME,ACTIVE,19170.07,4095.75,587,23852.82,5685.84,2550.17,MALE,HISPANIC,193034
2023,82,PUBLIC WORKS - SANITATION,3580-2,REFUSE COLLECTION TRUCK OPERATOR II,FULL_TIME,ACTIVE,22398.54,8566.98,639.43,31604.95,6643.41,6485.08,MALE,HISPANIC,193035
2023,70,POLICE,1358-0,ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,11396.8,818.62,0,12215.42,3380.29,4319.63,FEMALE,HISPANIC,193036
2023,8,BUILDING AND SAFETY,4240-0,FIRE SPRINKLER INSPECTOR,FULL_TIME,ACTIVE,35721.98,5106.67,2520.8,43349.45,10595.14,6579.72,MALE,HISPANIC,193037
2023,42,HARBOR,3221-2,PORT POLICE OFFICER II,FULL_TIME,ACTIVE,31370.99,5999.28,4795.12,42165.39,14697.31,1954.89,FEMALE,HISPANIC,193038
2023,38,FIRE,2131-0,ENGINEER OF FIRE DEPARTMENT,FULL_TIME,ACTIVE,39797.6,2112.15,717,42626.75,18645.18,5456.15,MALE,CAUCASIAN,193039
2023,44,LIBRARY,1358-0,ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,18047.44,0,0,18047.44,5352.87,2550.17,FEMALE,HISPANIC,193040
2023,70,POLICE,3711-5,EQUIPMENT MECHANIC,FULL_TIME,ACTIVE,26525.61,1746.09,1358.14,29629.84,7867.5,6579.72,MALE,HISPANIC,193041
2023,88,RECREATION AND PARKS,3141-0,GARDENER CARETAKER,FULL_TIME,ACTIVE,13404.8,144.24,200,13749.04,3975.86,2644.81,MALE,HISPANIC,193042
2023,4,AIRPORTS,3156-A,CUSTODIAN - AIRPORTS,FULL_TIME,ACTIVE,11845.87,513.6,624.29,12983.76,3513.49,5104.12,MALE,BLACK,193043
2023,78,PUBLIC WORKS - ENGINEERING,7246-1,CIVIL ENGINEERING ASSOCIATE I,FULL_TIME,ACTIVE,23564.07,0,0,23564.07,6989.1,4319.63,MALE,NA,193044
2023,88,RECREATION AND PARKS,2418-1,ASSISTANT PARK SERVICES ATTENDANT I,PART_TIME,ACTIVE,4912.61,0,60.69,4973.3,0,0,FEMALE,OTHER,193045
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,37450.86,26959.09,537,64946.95,17545.73,3442.25,MALE,HISPANIC,193046
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,29850.69,18014.96,2286,50151.65,13985.05,3484.46,MALE,CAUCASIAN,193047
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,28260.97,15720.2,1330,45311.17,13240.26,2640.68,MALE,HISPANIC,193048
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,37116.8,16178.18,537,53831.98,17389.22,6222.37,MALE,CAUCASIAN,193049
2023,78,PUBLIC WORKS - ENGINEERING,7228-0,FIELD ENGINEERING AIDE,FULL_TIME,ACTIVE,25721.96,0,218.56,25940.52,7629.13,5501.37,MALE,CAUCASIAN,193050
2023,46,MAYOR,0143-0,MAYORAL AIDE III,FULL_TIME,ACTIVE,17864,0,0,17864,5298.46,2550.17,FEMALE,NA,193051
2023,8,BUILDING AND SAFETY,4251-0,BUILDING MECHANICAL INSPECTOR,FULL_TIME,ACTIVE,29820.3,5392.62,1040.5,36253.42,8844.7,6579.72,MALE,HISPANIC,193052
2023,4,AIRPORTS,3113-Y,VOCATIONAL WORKER CUSTODIAN - AIRPORT,FULL_TIME,NOT_ACTIVE,8547.77,1044.24,468.35,10060.36,2535.27,2185.86,FEMALE,HISPANIC,193053
2023,70,POLICE,2207-3,POLICE SERVICE REPRESENTATIVE III,FULL_TIME,ACTIVE,26878.87,0,595,27473.87,7972.27,90.86,FEMALE,HISPANIC,193054
2023,44,LIBRARY,6153-0,SENIOR LIBRARIAN,FULL_TIME,ACTIVE,29099.41,0,0,29099.41,8630.89,6485.08,FEMALE,HISPANIC,193055
2023,70,POLICE,3181-0,SECURITY OFFICER,FULL_TIME,ACTIVE,18280.8,0,690,18970.8,5422.09,6485.08,MALE,HISPANIC,193056
2023,94,TRANSPORTATION,3218-1,SENIOR TRAFFIC SUPERVISOR I,FULL_TIME,ACTIVE,24692.08,3077.54,530,28299.62,7323.67,5009.48,MALE,CAUCASIAN,193057
2023,42,HARBOR,3553-1,PILE DRIVER WORKER I,FULL_TIME,ACTIVE,25571.77,0,402.29,25974.06,7584.59,6485.08,MALE,CAUCASIAN,193058
2023,88,RECREATION AND PARKS,2418-1,ASSISTANT PARK SERVICES ATTENDANT I,PART_TIME,ACTIVE,3106.34,0,38.35,3144.69,0,0,FEMALE,OTHER,193059
2023,88,RECREATION AND PARKS,0844-0,LOCKER ROOM ATTENDANT,PART_TIME,ACTIVE,2731.3,0,0,2731.3,0,2550.17,MALE,HISPANIC,193060
2023,70,POLICE,2227-1,POLICE SERGEANT I,FULL_TIME,ACTIVE,35530.04,1622.29,3486,40638.33,16645.82,6222.37,MALE,CAUCASIAN,193061
2023,70,POLICE,2214-C,POLICE OFFICER I,FULL_TIME,ACTIVE,13896.4,0,0,13896.4,4121.67,1508.96,MALE,HISPANIC,193062
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,33036.8,0,357,33393.8,15477.74,6222.37,MALE,BLACK,193063
2023,44,LIBRARY,1358-0,ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,16509.39,179,0,16688.39,4896.69,5501.37,MALE,HISPANIC,193064
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,34433.07,4162.42,1330,39925.49,16131.89,6222.37,MALE,HISPANIC,193065
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,35367.2,11292.32,1330,47989.52,16569.53,6222.37,MALE,CAUCASIAN,193066
2023,70,POLICE,3686-0,COMMUNICATIONS ELECTRICIAN,FULL_TIME,ACTIVE,29347.4,3139.29,442.29,32928.98,8704.44,6579.72,MALE,HISPANIC,193067
2023,84,PUBLIC WORKS - STREET LIGHTING,3423-0,PAINTER,FULL_TIME,ACTIVE,14364.8,0,179.56,14544.36,4260.6,1234.18,MALE,HISPANIC,193068
2023,40,GENERAL SERVICES,0865-0,ELECTRICIAN - HIRING HALL,PART_TIME,ACTIVE,6342,0,1158.66,7500.66,0,0,MALE,CAUCASIAN,193069
2023,70,POLICE,2223-1,POLICE DETECTIVE I,FULL_TIME,ACTIVE,35102.19,3351.58,2091.45,40545.22,16445.38,6222.37,MALE,TWO OR MORE RACES,193070
2023,32,INFORMATION TECHNOLOGY AGENCY,1478-0,COMMUNICATIONS INFORMATION REPRESENTATIVE TRAINEE,FULL_TIME,ACTIVE,13091.17,544.98,0,13636.15,3882.84,6485.08,MALE,HISPANIC,193071
2023,70,POLICE,2223-2,POLICE DETECTIVE II,FULL_TIME,ACTIVE,40186.47,699.72,1330,42216.19,18827.36,3484.46,FEMALE,HISPANIC,193072
2023,88,RECREATION AND PARKS,2413-0,POOL LIFEGUARD,PART_TIME,ACTIVE,2027.83,0,0,2027.83,0,0,MALE,OTHER,193073
2023,76,PUBLIC WORKS - CONTRACT ADMINISTRATION,7291-0,CONSTRUCTION INSPECTOR,FULL_TIME,ACTIVE,34386.95,0,317.23,34704.18,10199.17,5656.42,MALE,HISPANIC,193074
2023,88,RECREATION AND PARKS,1358-0,ADMINISTRATIVE CLERK,PART_TIME,ACTIVE,7212.85,0,0,7212.85,0,2550.17,MALE,HISPANIC,193075
2023,8,BUILDING AND SAFETY,4211-0,BUILDING INSPECTOR,FULL_TIME,ACTIVE,31981.39,0,375.1,32356.49,9485.68,2644.81,FEMALE,BLACK,193076
